"","city_no","walk_no","reward","H","B","A","v","subjID","mean","sd","best_leaf","best_reward","worst_leaf","worst_reward","step_reward","perc_reward","regret","step_regret","perc_regret","score","zreward"
"592",13,7,215,4,2,1,4,"A1XA2WZVXTTLOI",161.125,41.0380920609134,15,218,9,113,71.6666666666667,0.947252747252747,3,1,0.0527472527472528,0.971428571428571,1.31280469667139
"593",13,8,169,4,2,1,4,"A1XA2WZVXTTLOI",161.125,41.0380920609134,15,218,9,113,56.3333333333333,0.138461538461538,49,16.3333333333333,0.861538461538462,0.533333333333333,0.191894886056375
"594",13,9,171,4,2,1,4,"A1XA2WZVXTTLOI",161.125,41.0380920609134,15,218,9,113,57,0.173626373626374,47,15.6666666666667,0.826373626373626,0.552380952380952,0.240630095213549
"595",13,10,172,4,2,1,4,"A1XA2WZVXTTLOI",161.125,41.0380920609134,15,218,9,113,57.3333333333333,0.191208791208791,46,15.3333333333333,0.808791208791209,0.561904761904762,0.264997699792137
"596",13,11,214,4,2,1,4,"A1XA2WZVXTTLOI",161.125,41.0380920609134,15,218,9,113,71.3333333333333,0.92967032967033,4,1.33333333333333,0.0703296703296703,0.961904761904762,1.2884370920928
"597",13,12,116,4,2,1,4,"A1XA2WZVXTTLOI",161.125,41.0380920609134,15,218,9,113,38.6666666666667,-0.793406593406593,102,34,1.79340659340659,0.0285714285714286,-1.09958815660875
"598",13,13,112,4,2,1,4,"A1XA2WZVXTTLOI",161.125,41.0380920609134,15,218,9,113,37.3333333333333,-0.863736263736264,106,35.3333333333333,1.86373626373626,0,-1.1970585749231
"599",13,14,109,4,2,1,4,"A1XA2WZVXTTLOI",161.125,41.0380920609134,15,218,9,113,36.3333333333333,-0.916483516483516,109,36.3333333333333,1.91648351648352,0,-1.27016138865886
"600",13,15,113,4,2,1,4,"A1XA2WZVXTTLOI",161.125,41.0380920609134,15,218,9,113,37.6666666666667,-0.846153846153846,105,35,1.84615384615385,0,-1.17269097034451
"601",14,1,58,2,3,2,6,"A1XA2WZVXTTLOI",60,3,2,63,4,57,58,-0.666666666666667,5,5,1.66666666666667,0.166666666666667,-0.666666666666667
"602",14,2,56,2,3,2,6,"A1XA2WZVXTTLOI",60,3,2,63,4,57,56,-1.33333333333333,7,7,2.33333333333333,0,-1.33333333333333
"603",14,3,64,2,3,2,6,"A1XA2WZVXTTLOI",60,3,2,63,4,57,64,1.33333333333333,-1,-1,-0.333333333333333,1,1.33333333333333
"604",14,4,57,2,3,2,6,"A1XA2WZVXTTLOI",60,3,2,63,4,57,57,-1,6,6,2,0,-1
"605",14,5,53,2,3,2,6,"A1XA2WZVXTTLOI",60,3,2,63,4,57,53,-2.33333333333333,10,10,3.33333333333333,0,-2.33333333333333
"606",14,6,57,2,3,2,6,"A1XA2WZVXTTLOI",60,3,2,63,4,57,57,-1,6,6,2,0,-1
"607",14,7,58,2,3,2,6,"A1XA2WZVXTTLOI",60,3,2,63,4,57,58,-0.666666666666667,5,5,1.66666666666667,0.166666666666667,-0.666666666666667
"608",14,8,63,2,3,2,6,"A1XA2WZVXTTLOI",60,3,2,63,4,57,63,1,0,0,0,1,1
"609",14,9,54,2,3,2,6,"A1XA2WZVXTTLOI",60,3,2,63,4,57,54,-2,9,9,3,0,-2
"610",14,10,60,2,3,2,6,"A1XA2WZVXTTLOI",60,3,2,63,4,57,60,0,3,3,1,0.5,0
"611",14,11,64,2,3,2,6,"A1XA2WZVXTTLOI",60,3,2,63,4,57,64,1.33333333333333,-1,-1,-0.333333333333333,1,1.33333333333333
"612",14,12,56,2,3,2,6,"A1XA2WZVXTTLOI",60,3,2,63,4,57,56,-1.33333333333333,7,7,2.33333333333333,0,-1.33333333333333
"613",14,13,60,2,3,2,6,"A1XA2WZVXTTLOI",60,3,2,63,4,57,60,0,3,3,1,0.5,0
"614",14,14,64,2,3,2,6,"A1XA2WZVXTTLOI",60,3,2,63,4,57,64,1.33333333333333,-1,-1,-0.333333333333333,1,1.33333333333333
"615",14,15,63,2,3,2,6,"A1XA2WZVXTTLOI",60,3,2,63,4,57,63,1,0,0,0,1,1
"616",15,1,74,3,3,0.5,8,"A1XA2WZVXTTLOI",94.7777777777778,19.4343624656031,11,117,7,73,37,-0.935000000000002,43,21.5,1.935,0.0227272727272727,-1.06912577217557
"617",15,2,112,3,3,0.5,8,"A1XA2WZVXTTLOI",94.7777777777778,19.4343624656031,11,117,7,73,56,0.775,5,2.5,0.225,0.886363636363636,0.886173768380817
"618",15,3,115,3,3,0.5,8,"A1XA2WZVXTTLOI",94.7777777777778,19.4343624656031,11,117,7,73,57.5,0.91,2,1,0.0900000000000001,0.954545454545455,1.04053952158264
"619",15,4,83,3,3,0.5,8,"A1XA2WZVXTTLOI",94.7777777777778,19.4343624656031,11,117,7,73,41.5,-0.530000000000001,34,17,1.53,0.227272727272727,-0.606028512570109
"620",15,5,77,3,3,0.5,8,"A1XA2WZVXTTLOI",94.7777777777778,19.4343624656031,11,117,7,73,38.5,-0.800000000000002,40,20,1.8,0.0909090909090909,-0.914760018973749
"621",15,6,74,3,3,0.5,8,"A1XA2WZVXTTLOI",94.7777777777778,19.4343624656031,11,117,7,73,37,-0.935000000000002,43,21.5,1.935,0.0227272727272727,-1.06912577217557
"622",15,7,77,3,3,0.5,8,"A1XA2WZVXTTLOI",94.7777777777778,19.4343624656031,11,117,7,73,38.5,-0.800000000000002,40,20,1.8,0.0909090909090909,-0.914760018973749
"623",15,8,90,3,3,0.5,8,"A1XA2WZVXTTLOI",94.7777777777778,19.4343624656031,11,117,7,73,45,-0.215000000000001,27,13.5,1.215,0.386363636363636,-0.245841755099196
"624",15,9,114,3,3,0.5,8,"A1XA2WZVXTTLOI",94.7777777777778,19.4343624656031,11,117,7,73,57,0.865,3,1.5,0.135,0.931818181818182,0.989084270515363
"625",15,10,118,3,3,0.5,8,"A1XA2WZVXTTLOI",94.7777777777778,19.4343624656031,11,117,7,73,59,1.045,-1,-0.5,-0.0450000000000002,1,1.19490527478446
"626",15,11,82,3,3,0.5,8,"A1XA2WZVXTTLOI",94.7777777777778,19.4343624656031,11,117,7,73,41,-0.575000000000002,35,17.5,1.575,0.204545454545455,-0.657483763637382
"627",15,12,78,3,3,0.5,8,"A1XA2WZVXTTLOI",94.7777777777778,19.4343624656031,11,117,7,73,39,-0.755000000000002,39,19.5,1.755,0.113636363636364,-0.863304767906475
"628",15,13,67,3,3,0.5,8,"A1XA2WZVXTTLOI",94.7777777777778,19.4343624656031,11,117,7,73,33.5,-1.25,50,25,2.25,0,-1.42931252964648
"629",15,14,76,3,3,0.5,8,"A1XA2WZVXTTLOI",94.7777777777778,19.4343624656031,11,117,7,73,38,-0.845000000000002,41,20.5,1.845,0.0681818181818182,-0.966215270041022
"630",15,15,73,3,3,0.5,8,"A1XA2WZVXTTLOI",94.7777777777778,19.4343624656031,11,117,7,73,36.5,-0.980000000000002,44,22,1.98,0,-1.12058102324284
"631",16,1,60,2,2,2,2,"A1XA2WZVXTTLOI",63,2.82842712474619,2,65,3,61,60,-1.5,5,5,2.5,0,-1.06066017177982
"632",16,2,62,2,2,2,2,"A1XA2WZVXTTLOI",63,2.82842712474619,2,65,3,61,62,-0.5,3,3,1.5,0.25,-0.353553390593274
"633",16,3,62,2,2,2,2,"A1XA2WZVXTTLOI",63,2.82842712474619,2,65,3,61,62,-0.5,3,3,1.5,0.25,-0.353553390593274
"634",16,4,63,2,2,2,2,"A1XA2WZVXTTLOI",63,2.82842712474619,2,65,3,61,63,0,2,2,1,0.5,0
"635",16,5,57,2,2,2,2,"A1XA2WZVXTTLOI",63,2.82842712474619,2,65,3,61,57,-3,8,8,4,0,-2.12132034355964
"636",16,6,66,2,2,2,2,"A1XA2WZVXTTLOI",63,2.82842712474619,2,65,3,61,66,1.5,-1,-1,-0.5,1,1.06066017177982
"637",16,7,61,2,2,2,2,"A1XA2WZVXTTLOI",63,2.82842712474619,2,65,3,61,61,-1,4,4,2,0,-0.707106781186548
"638",16,8,61,2,2,2,2,"A1XA2WZVXTTLOI",63,2.82842712474619,2,65,3,61,61,-1,4,4,2,0,-0.707106781186548
"639",16,9,58,2,2,2,2,"A1XA2WZVXTTLOI",63,2.82842712474619,2,65,3,61,58,-2.5,7,7,3.5,0,-1.76776695296637
"640",16,10,66,2,2,2,2,"A1XA2WZVXTTLOI",63,2.82842712474619,2,65,3,61,66,1.5,-1,-1,-0.5,1,1.06066017177982
"641",16,11,64,2,2,2,2,"A1XA2WZVXTTLOI",63,2.82842712474619,2,65,3,61,64,0.5,1,1,0.5,0.75,0.353553390593274
"642",16,12,67,2,2,2,2,"A1XA2WZVXTTLOI",63,2.82842712474619,2,65,3,61,67,2,-2,-2,-1,1,1.4142135623731
"643",16,13,59,2,2,2,2,"A1XA2WZVXTTLOI",63,2.82842712474619,2,65,3,61,59,-2,6,6,3,0,-1.4142135623731
"644",16,14,66,2,2,2,2,"A1XA2WZVXTTLOI",63,2.82842712474619,2,65,3,61,66,1.5,-1,-1,-0.5,1,1.06066017177982
"645",16,15,56,2,2,2,2,"A1XA2WZVXTTLOI",63,2.82842712474619,2,65,3,61,56,-3.5,9,9,4.5,0,-2.47487373415292
"646",17,1,162,4,4,1,7,"A1XA2WZVXTTLOI",151.171875,22.3454513588017,73,201,54,108,54,0.217309501411101,39,13,0.782690498588899,0.580645161290323,0.484578486517565
"647",17,2,160,4,4,1,7,"A1XA2WZVXTTLOI",151.171875,22.3454513588017,73,201,54,108,53.3333333333333,0.17717152712449,41,13.6666666666667,0.82282847287551,0.559139784946237,0.395074812240151
"648",17,3,157,4,4,1,7,"A1XA2WZVXTTLOI",151.171875,22.3454513588017,73,201,54,108,52.3333333333333,0.116964565694575,44,14.6666666666667,0.883035434305425,0.526881720430108,0.260819300824029
"649",17,4,165,4,4,1,7,"A1XA2WZVXTTLOI",151.171875,22.3454513588017,73,201,54,108,55,0.277516462841016,36,12,0.722483537158984,0.612903225806452,0.618833997933687
"650",17,5,169,4,4,1,7,"A1XA2WZVXTTLOI",151.171875,22.3454513588017,73,201,54,108,56.3333333333333,0.357792411414236,32,10.6666666666667,0.642207588585764,0.655913978494624,0.797841346488517
"651",17,6,171,4,4,1,7,"A1XA2WZVXTTLOI",151.171875,22.3454513588017,73,201,54,108,57,0.397930385700847,30,10,0.602069614299153,0.67741935483871,0.887345020765931
"652",17,7,174,4,4,1,7,"A1XA2WZVXTTLOI",151.171875,22.3454513588017,73,201,54,108,58,0.458137347130762,27,9,0.541862652869238,0.709677419354839,1.02160053218205
"653",17,8,185,4,4,1,7,"A1XA2WZVXTTLOI",151.171875,22.3454513588017,73,201,54,108,61.6666666666667,0.678896205707118,16,5.33333333333333,0.321103794292882,0.827956989247312,1.51387074070783
"654",17,9,175,4,4,1,7,"A1XA2WZVXTTLOI",151.171875,22.3454513588017,73,201,54,108,58.3333333333333,0.478206334274067,26,8.66666666666667,0.521793665725933,0.720430107526882,1.06635236932076
"655",17,10,149,4,4,1,7,"A1XA2WZVXTTLOI",151.171875,22.3454513588017,73,201,54,108,49.6666666666667,-0.0435873314518658,52,17.3333333333333,1.04358733145187,0.440860215053763,-0.09719539628563
"656",17,11,145,4,4,1,7,"A1XA2WZVXTTLOI",151.171875,22.3454513588017,73,201,54,108,48.3333333333333,-0.123863280025086,56,18.6666666666667,1.12386328002509,0.397849462365591,-0.276202744840459
"657",17,12,133,4,4,1,7,"A1XA2WZVXTTLOI",151.171875,22.3454513588017,73,201,54,108,44.3333333333333,-0.364691125744748,68,22.6666666666667,1.36469112574475,0.268817204301075,-0.813224790504947
"658",17,13,128,4,4,1,7,"A1XA2WZVXTTLOI",151.171875,22.3454513588017,73,201,54,108,42.6666666666667,-0.465036061461273,73,24.3333333333333,1.46503606146127,0.21505376344086,-1.03698397619848
"659",17,14,201,4,4,1,7,"A1XA2WZVXTTLOI",151.171875,22.3454513588017,73,201,54,108,67,1,0,0,0,1,2.22990013492715
"660",17,15,196,4,4,1,7,"A1XA2WZVXTTLOI",151.171875,22.3454513588017,73,201,54,108,65.3333333333333,0.899655064283474,5,1.66666666666667,0.100344935716526,0.946236559139785,2.00614094923361
"661",18,1,179,4,2,0.5,3,"A1XA2WZVXTTLOI",205.5,20.2907438432968,13,232,15,179,59.6666666666667,-1,53,17.6666666666667,2,0,-1.30601422030935
"662",18,2,184,4,2,0.5,3,"A1XA2WZVXTTLOI",205.5,20.2907438432968,13,232,15,179,61.3333333333333,-0.811320754716981,48,16,1.81132075471698,0.0943396226415094,-1.05959644289249
"663",18,3,233,4,2,0.5,3,"A1XA2WZVXTTLOI",205.5,20.2907438432968,13,232,15,179,77.6666666666667,1.0377358490566,-1,-0.333333333333333,-0.0377358490566038,1,1.35529777579272
"664",18,4,226,4,2,0.5,3,"A1XA2WZVXTTLOI",205.5,20.2907438432968,13,232,15,179,75.3333333333333,0.773584905660377,6,2,0.226415094339623,0.886792452830189,1.01031288740912
"665",18,5,178,4,2,0.5,3,"A1XA2WZVXTTLOI",205.5,20.2907438432968,13,232,15,179,59.3333333333333,-1.0377358490566,54,18,2.0377358490566,0,-1.35529777579272
"666",18,6,184,4,2,0.5,3,"A1XA2WZVXTTLOI",205.5,20.2907438432968,13,232,15,179,61.3333333333333,-0.811320754716981,48,16,1.81132075471698,0.0943396226415094,-1.05959644289249
"667",18,7,177,4,2,0.5,3,"A1XA2WZVXTTLOI",205.5,20.2907438432968,13,232,15,179,59,-1.07547169811321,55,18.3333333333333,2.07547169811321,0,-1.40458133127609
"668",18,8,188,4,2,0.5,3,"A1XA2WZVXTTLOI",205.5,20.2907438432968,13,232,15,179,62.6666666666667,-0.660377358490566,44,14.6666666666667,1.66037735849057,0.169811320754717,-0.862462220959004
"669",18,9,172,4,2,0.5,3,"A1XA2WZVXTTLOI",205.5,20.2907438432968,13,232,15,179,57.3333333333333,-1.26415094339623,60,20,2.26415094339623,0,-1.65099910869295
"670",18,10,183,4,2,0.5,3,"A1XA2WZVXTTLOI",205.5,20.2907438432968,13,232,15,179,61,-0.849056603773585,49,16.3333333333333,1.84905660377358,0.0754716981132075,-1.10887999837586
"671",18,11,234,4,2,0.5,3,"A1XA2WZVXTTLOI",205.5,20.2907438432968,13,232,15,179,78,1.07547169811321,-2,-0.666666666666667,-0.0754716981132075,1,1.40458133127609
"672",18,12,231,4,2,0.5,3,"A1XA2WZVXTTLOI",205.5,20.2907438432968,13,232,15,179,77,0.962264150943396,1,0.333333333333333,0.0377358490566038,0.981132075471698,1.25673066482598
"673",18,13,233,4,2,0.5,3,"A1XA2WZVXTTLOI",205.5,20.2907438432968,13,232,15,179,77.6666666666667,1.0377358490566,-1,-0.333333333333333,-0.0377358490566038,1,1.35529777579272
